"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"160","BRML3.SA","mmr","mml","volat_ibov","mmr_rcc","volat_acao","mml_rcc","signal","rsi","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","BRML3.SA","mmr","mml","volat_ibov","mmr_rcc","volat_acao","mml_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","BRML3.SA","mml","mmr","mmr_rcc","volat_ibov","volat_acao","mml_rcc","signal","rsi","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","volat_acao","mml_rcc","signal","rsi","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","BRML3.SA","mml","mmr","mmr_rcc","volat_ibov","mml_rcc","volat_acao","signal","rsi","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","BRML3.SA","mmr","mml","volat_acao","mmr_rcc","mml_rcc","volat_ibov","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","BRML3.SA","mml","mmr","mml_rcc","mmr_rcc","volat_acao","volat_ibov","signal","rsi","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","BRML3.SA","mmr","mml","volat_acao","mml_rcc","mmr_rcc","volat_ibov","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","BRML3.SA","mml","mmr","mmr_rcc","volat_acao","mml_rcc","volat_ibov","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","BRML3.SA","mml","mmr","volat_acao","mmr_rcc","volat_ibov","mml_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","volat_acao","signal","mml_rcc","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","BRML3.SA","mml","mmr","mmr_rcc","volat_ibov","volat_acao","mml_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","volat_acao","signal","mml_rcc","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","signal","volat_acao","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","BRML3.SA","mmr","mml","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","mmr_rcc","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","volat_acao","mml_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","BRML3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","BRML3.SA","mml","volat_ibov","mmr_rcc","volat_acao","signal","mml_rcc","mmr","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","BRML3.SA","mml","mmr","mmr_rcc","volat_ibov","signal","mml_rcc","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","BRML3.SA","mml","mmr","mmr_rcc","mml_rcc","volat_ibov","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","BRML3.SA","mmr_rcc","mmr","mml","volat_ibov","mml_rcc","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","BRML3.SA","mml","mmr","mmr_rcc","mml_rcc","volat_ibov","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","BRML3.SA","mmr","mmr_rcc","volat_ibov","mml_rcc","mml","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","BRML3.SA","mmr_rcc","mmr","volat_ibov","mml","mml_rcc","signal","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","BRML3.SA","mmr","mmr_rcc","volat_ibov","mml","signal","mml_rcc","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","signal","mml_rcc","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","BRML3.SA","volat_ibov","mmr","mmr_rcc","mml","mml_rcc","volat_acao","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","BRML3.SA","mml","volat_ibov","mmr_rcc","mmr","mml_rcc","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","BRML3.SA","mml","volat_ibov","mmr","mmr_rcc","mml_rcc","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","BRML3.SA","mmr_rcc","mmr","volat_ibov","mml","volat_acao","mml_rcc","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","volat_acao","signal","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","volat_acao","signal","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","volat_acao","signal","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","volat_acao","signal","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","volat_acao","signal","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","BRML3.SA","mmr","volat_ibov","mmr_rcc","mml","volat_acao","signal","mml_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","BRML3.SA","volat_ibov","mmr","mmr_rcc","mml","mml_rcc","volat_acao","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","signal","volat_ibov","mmr_rcc","roc_ibov","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","CSAN3.SA","mml","mmr","volat_acao","signal","volat_ibov","mml_rcc","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","CSAN3.SA","mmr","mml","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","CSAN3.SA","mmr","mml","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","CSAN3.SA","mml","mmr","mml_rcc","volat_ibov","volat_acao","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","signal","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","mmr_rcc","signal","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","signal","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","signal","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","roc_ibov","mmr_rcc","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","mmr_rcc","roc_ibov","signal","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","mmr_rcc","signal","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","mmr_rcc","signal","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","CSAN3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","CSAN3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","CSAN3.SA","mml","mmr","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","CSAN3.SA","mmr","mml","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","CSAN3.SA","mmr","mml","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","CSAN3.SA","mmr","mml","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","CSAN3.SA","mmr","mml","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","CSAN3.SA","mmr","mml","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","CSAN3.SA","mmr","mml","volat_acao","mml_rcc","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","CSAN3.SA","mmr","mml","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","CSAN3.SA","mmr","mml","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","CSAN3.SA","mmr","mml","mml_rcc","volat_ibov","volat_acao","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","CSAN3.SA","mmr","mml","mml_rcc","volat_ibov","volat_acao","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","CSAN3.SA","mmr","mml","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_ibov","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","CSAN3.SA","mmr","mml","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_ibov","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","roc_acao","rcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","roc_acao","rcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","EMBR3.SA","mml","mmr","mmr_rcc","volat_ibov","mml_rcc","signal","roc_acao","volat_acao","rcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","EMBR3.SA","mml","mmr","mmr_rcc","mml_rcc","volat_ibov","signal","roc_acao","volat_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","EMBR3.SA","mml","mmr","mmr_rcc","mml_rcc","volat_ibov","signal","roc_acao","volat_acao","rcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","roc_acao","volat_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","mml_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","volat_acao","mml_rcc","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","EMBR3.SA","mml","mmr","volat_ibov","mmr_rcc","volat_acao","signal","mml_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","EMBR3.SA","mml","mmr","volat_ibov","volat_acao","signal","mmr_rcc","mml_rcc","roc_acao","rcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","EMBR3.SA","mml","mmr","volat_ibov","volat_acao","mmr_rcc","signal","mml_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","EMBR3.SA","mml","mmr","volat_ibov","volat_acao","mmr_rcc","signal","mml_rcc","roc_acao","rcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","EMBR3.SA","mml","mmr","volat_ibov","volat_acao","mmr_rcc","signal","mml_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","EMBR3.SA","mml","mmr","volat_acao","volat_ibov","mmr_rcc","signal","mml_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","EMBR3.SA","mml","mmr","volat_acao","volat_ibov","mmr_rcc","mml_rcc","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","EMBR3.SA","mml","mmr","volat_acao","volat_ibov","mmr_rcc","mml_rcc","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","EMBR3.SA","mml","mmr","volat_acao","volat_ibov","mmr_rcc","signal","mml_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
